Domain,Phylum,Class,Order,Family,Genus,OTU.rep,TARA_018_DCM_0.22-1.6,TARA_018_SRF_0.22-1.6,TARA_023_DCM_0.22-1.6,TARA_023_SRF_0.22-1.6,TARA_025_DCM_0.22-1.6,TARA_025_SRF_0.22-1.6,TARA_030_DCM_0.22-1.6,TARA_030_SRF_0.22-1.6,TARA_031_SRF_0.22-1.6,TARA_032_DCM_0.22-1.6,TARA_032_SRF_0.22-1.6,TARA_033_SRF_0.22-1.6,TARA_034_DCM_0.22-1.6,TARA_034_SRF_0.22-1.6,TARA_036_DCM_0.22-1.6,TARA_036_SRF_0.22-1.6,TARA_037_MES_0.22-1.6,TARA_038_DCM_0.22-1.6,TARA_038_MES_0.22-1.6,TARA_038_SRF_0.22-1.6,TARA_039_DCM_0.22-1.6,TARA_039_MES_0.22-1.6,TARA_041_DCM_0.22-1.6,TARA_041_SRF_0.22-1.6,TARA_042_DCM_0.22-1.6,TARA_042_SRF_0.22-1.6,TARA_045_SRF_0.22-1.6,TARA_048_SRF_0.22-1.6,TARA_004_DCM_0.22-1.6,TARA_004_SRF_0.22-1.6,TARA_052_DCM_0.22-1.6,TARA_052_SRF_0.22-1.6,TARA_007_DCM_0.22-1.6,TARA_007_SRF_0.22-1.6,TARA_009_DCM_0.22-1.6,TARA_009_SRF_0.22-1.6,TARA_100_DCM_0.22-3,TARA_100_MES_0.22-3,TARA_100_SRF_0.22-3,TARA_102_DCM_0.22-3,TARA_102_MES_0.22-3,TARA_102_SRF_0.22-3,TARA_109_DCM_0.22-3,TARA_109_MES_0.22-3,TARA_109_SRF_0.22-3,TARA_110_DCM_0.22-3,TARA_110_MES_0.22-3,TARA_110_SRF_0.22-3,TARA_111_DCM_0.22-3,TARA_111_MES_0.22-3,TARA_111_SRF_0.22-3,TARA_112_DCM_0.22-3,TARA_112_MES_0.22-3,TARA_112_SRF_0.22-3,TARA_122_DCM_0.22-3,TARA_122_MES_0.22-3,TARA_122_SRF_0.22-3,TARA_123_SRF_0.22-3,TARA_124_SRF_0.22-3,TARA_125_SRF_0.22-3,TARA_128_DCM_0.22-3,TARA_128_SRF_0.22-3,TARA_132_DCM_0.22-3,TARA_132_MES_0.22-3,TARA_132_SRF_0.22-3,TARA_133_DCM_0.22-3,TARA_133_MES_0.22-3,TARA_133_SRF_0.22-3,TARA_137_DCM_0.22-3,TARA_137_MES_0.22-3,TARA_137_SRF_0.22-3,TARA_138_DCM_0.22-3,TARA_138_MES_0.22-3,TARA_138_SRF_0.22-3,TARA_140_SRF_0.22-3,TARA_141_SRF_0.22-3,TARA_142_DCM_0.22-3,TARA_142_MES_0.22-3,TARA_142_SRF_0.22-3,TARA_145_MES_0.22-3,TARA_145_SRF_0.22-3,TARA_146_MES_0.22-3,TARA_146_SRF_0.22-3,TARA_148b_MES_0.22-3,TARA_148_SRF_0.22-3,TARA_149_MES_0.22-3,TARA_149_SRF_0.22-3,TARA_150_DCM_0.22-3,TARA_150_SRF_0.22-3,TARA_151_DCM_0.22-3,TARA_151_SRF_0.22-3,TARA_152_MES_0.22-3,TARA_152_SRF_0.22-3,TARA_056_MES_0.22-3,TARA_056_SRF_0.22-3,TARA_057_SRF_0.22-3,TARA_058_DCM_0.22-3,TARA_062_SRF_0.22-3,TARA_064_DCM_0.22-3,TARA_064_MES_0.22-3,TARA_064_SRF_0.22-3,TARA_065_DCM_0.22-3,TARA_065_MES_0.22-3,TARA_065_SRF_0.22-3,TARA_066_DCM_0.22-3,TARA_066_SRF_0.22-3,TARA_067_SRF_0.22-3,TARA_068_DCM_0.22-3,TARA_068_MES_0.22-3,TARA_068_SRF_0.22-3,TARA_070_MES_0.22-3,TARA_070_SRF_0.22-3,TARA_072_DCM_0.22-3,TARA_072_MES_0.22-3,TARA_072_SRF_0.22-3,TARA_076_DCM_0.22-3,TARA_076_MES_0.22-3,TARA_076_SRF_0.22-3,TARA_078_DCM_0.22-3,TARA_078_MES_0.22-3,TARA_078_SRF_0.22-3,TARA_082_DCM_0.22-3,TARA_082_SRF_0.22-3,TARA_084_SRF_0.22-3,TARA_085_DCM_0.22-3,TARA_085_MES_0.22-3,TARA_085_SRF_0.22-3,TARA_093_DCM_0.22-3,TARA_093_SRF_0.22-3,TARA_094_SRF_0.22-3,TARA_096_SRF_0.22-3,TARA_098_DCM_0.22-3,TARA_098_MES_0.22-3,TARA_098_SRF_0.22-3,TARA_099_SRF_0.22-3
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,AEGEAN-169 marine group,EF572471.1.1459,0.5589821,0.599362476,0.9701605,1.00752565,0.454986278,0.836848347,1.226457527,1.13595987,0.330740393,0.17994091,0.519624485,0.160143119,0.006966942,0.110898897,0.286515788,0.275072366,0,0.067739204,0,0.168152497,0.231963111,0,0.055025679,0.867163222,0.082907038,0.802152716,0.582142284,0.868759827,0.335966585,1.260919187,0.266201674,0.487166972,0.278199943,1.016801625,0.221842648,1.095104001,0.14072205,0.001797914,0.752775963,0.210085904,0,0.321725201,0.244612697,0.002723509,0.338448879,0.179519261,0.081386191,0.29701115,0.114225542,0.000853133,0.448068356,0.082772892,0.002424242,0.376146789,0.053329351,0.043571846,0.324780472,0.169130253,0.411137457,0.356216363,0.347244971,0.374586495,0.017244518,0,0.776689889,0.178852095,0.004857946,0.769055715,0.000846174,0,0.300726756,0.042270355,0.001983301,0.603130879,0.119198777,0.325083214,0.160275554,0,0.126090731,0.002033822,0.072518902,0,0.094737822,0.006310475,0.126214497,0,0.080587541,0.178649678,0.223196235,0.215993088,0.300170829,0,0.265381282,0.056445796,0.395478008,0.248780875,0.267438568,0.319034275,0.1983426,0,0.201714304,0.238895543,0.003388825,0.201872202,0.149708196,0.147754557,0.051736881,0.056980057,0,0.052821551,0.004380892,0.09045349,0.070127632,0.157002869,0.35483994,0.083697982,0.001734696,0.243430577,0.288935149,0.03101885,0.410264251,0.000619138,0,0,0,0,0,0.364658187,0.589990354,1.061323524,1.700317256,0.041094765,0.00099551,1.37459896,1.047196719
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Surface 1,Alphaproteobacteria(undef),AJXC01019507.1.1272,0.345913306,0.383861361,0.231708236,0.229095074,0.279594742,0.189135232,0.528973159,0.240359494,0.198283682,0.163439779,0.213623399,0.206310505,0.348347093,0.237200419,0.19966257,0.174319116,0.097472471,0.242068038,0.216979068,0.150757411,0.140583704,0.134137306,0.398281103,0.262417994,0.38101958,0.318200886,0.186285531,0.268525765,0.284279418,0.295202142,0.369380617,0.151030971,0.154555524,0.184633239,0.270793843,0.206777401,0.376552795,0.280474649,0.171456564,0.135309565,0.286984712,0.125190141,0.135895943,0.206078873,0.136621566,0.181073541,0.236282489,0.159280427,0.47118036,0.231199079,0.166723109,0.347081785,0.220606061,0.383653044,0.353040306,0.231802219,0.268337142,0.12858533,0.221168379,0.290393774,0.213588416,0.154699358,0.361176843,0.273100489,0.27960836,0.141997724,0.254232485,0.128510616,0.180235067,0.094325172,0.183777462,0.494125878,0.101148331,0.243952938,0.174479369,0.172255249,0.32353761,0.220248476,0.366394079,0.356935843,0.215179038,0.275140846,0.468613867,0.276609171,0.43539766,0.313711861,0.393798913,0.395220278,0.380080545,0.323509648,0.363621573,0.27656944,0.368284229,0.204877335,0.242389747,0.203187567,0.298901929,0.326219731,0.360115782,0.280151501,0.353668846,0.247910469,0.257550726,0.341880342,0.312103527,0.309716283,0.064055186,0.292022792,0.430593821,0.221557062,0.108646129,0.22491138,0.406740267,0.198960533,0.214938889,0.199700449,0.179541,0.376676788,0.356050006,0.455738487,0.307061132,0.127542334,0.089858438,0.103275851,0.137980496,0.269905533,0.155010263,0.10510736,0.174978128,0.223848472,0.506586354,0.458891537,0.276751849,0.521351919,0.46218225
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,Gammaproteobacteria(undef),EF572127.1.1520,0.301919344,0.294817497,0.327782383,0.133022946,0.415781111,0.085561176,0.138103172,0.074197931,0.262505118,0.232587377,0.282906664,0.39675097,0.235134288,0.468239788,0.337429744,0.326248621,0.000965074,0.355630821,0,0.240632021,0.220716415,0,0.309191909,0.140087802,0.340448051,0.243510646,0.341255821,0.326682414,0.676822496,0.238137044,0.628359764,0.796596278,0.096597203,0.054071163,0.296831712,0.06937926,0.389169255,0.367673499,0.476812541,0.447767837,0.012400574,0.399800773,0.341681227,0.034497785,0.398220815,0.454626701,0.166272863,0.56122927,0.410498041,0.02730026,0.501037678,0.280299111,0.015757576,0.191826522,0.553558668,0.116772546,0.445994837,0.223576294,0.533161391,0.36938088,0.335451746,0.338587274,0.655291672,0.007980209,0.13556769,0.106227305,0.002428973,0.15193703,0.035539309,0.003224792,0.316598446,0.655919307,0.010908153,0.365479309,0.313544609,0.156713422,0.336479114,0.006292814,0.223856732,0.004067645,0.417280898,0.011910859,0.450004652,0.072570467,0.457421667,0.01006073,0.737749863,0.462635251,0.490061298,0.371508112,0.253802977,0.004578964,0.492850953,0.048083456,0.290475162,0.388534274,0.24960933,0.441187037,0.304331926,0.006260369,0.393797686,0.699944623,0.00931927,0.657712658,0.784064958,0.713199881,0.029563932,0.544871795,0.003465544,0.424039675,0.004380892,0.383816159,0.553006472,0.140761193,0.274714793,0.096913453,0.00780613,0.156308055,0.366287866,0.019088523,0.186020437,0.004333963,0.001382438,0,0.000779551,0,0,0.005898882,0.010094892,0.196454428,0.095030629,0.347935673,0.006968572,0.125843567,0.251910145
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Surface 1,Candidatus Pelagibacter,GQ348500.1.1314,0.301056718,0.398826716,0.299525281,0.338715836,0.228008997,0.39027905,0.338922922,0.470268576,0.221563953,0.139866734,0.318703017,0.339041738,0.060960741,0.438974801,0.523115934,0.535751411,0.010615814,0.383523435,0.014586828,0.514604624,0.272732385,0.016607476,0.280368934,0.31569082,0.294584583,0.306946192,0.236871688,0.219702898,0.315012328,0.377507572,0.251756622,0.139059003,0.222817547,0.524885923,0.28329202,0.455046321,0.231948758,0.066522834,0.23922273,0.470912894,0.03011568,0.506145086,0.31838478,0.02541942,0.347763986,0.366809919,0.167147983,0.423498548,0.207033795,0.034125325,0.33170952,0.087475897,0.025454545,0.166805671,0.174920273,0.055771962,0.259084138,0.209675177,0.330712592,0.40345375,0.235864509,0.269507686,0.140830228,0.048767944,0.224063265,0.478022871,0.025909043,0.408958261,0.033000787,0.010480575,0.418511403,0.278401306,0.010908153,0.204344343,0.262582813,0.264211058,0.204077569,0.026969201,0.207410115,0.052879384,0.284131438,0.034541491,0.2258482,0.038914598,0.20583975,0.036584474,0.279148597,0.31769306,0.404341005,0.327349525,0.443341739,0.03205275,0.370450607,0.036585238,0.230613727,0.289418388,0.315682388,0.354961558,0.26838233,0.032866936,0.329591542,0.323893418,0.032193841,0.392348392,0.497335702,0.440422237,0.152746982,0.183404558,0.071043649,0.180473633,0.014018855,0.190685735,0.210382897,0.096096584,0.2200262,0.089571525,0.033826565,0.140933492,0.303723168,0.069195896,0.286675331,0.751013838,0.523943818,0.751907631,0.724202714,0.037304017,1.041570934,0.223085008,0.381362586,0.455523813,0.412286729,0.131503246,0.023892246,0.326363536,0.189453084
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,Gammaproteobacteria(undef),AACY020562322.3851.5364,0.129394005,0.109247093,0.075352272,0.019707103,0.00412686,0.003752683,0.006335008,0.015675619,0.541065594,0.034573799,0.763270632,0.897378558,0.001741735,0.884110652,2.106440116,2.486846103,0.001930148,0.323753549,0,0.687105893,0.3416184,0.001277498,0.151975684,0.827701869,0.040571529,0.961764736,1.166693432,1.407965307,0.164141679,0.364338703,0.212548623,0.936576202,0.321990675,0.303326036,0.07186452,0.091145302,0.179541925,0,0.420476813,0.232340766,0.001771511,0.535759958,0.619944347,0.000907836,0.56356396,0.383129852,0.192526472,0.591211468,0.199894698,0.000853133,0.40551923,0.133565348,0.002424242,0.211843203,0.003199761,0.040086098,0.543151388,0.108892081,0.149063328,0.410423201,0.394417873,0.36680288,0.008622259,0,0.60440595,0.09321988,0,0.202136489,0.000846174,0.002418594,0.806950129,0.026236772,0,0.856985966,1.534900193,0.246078927,0.013937005,0,0.007309608,0.001016911,0.004755338,0,0.001691747,0,0.012706157,0,0.01412359,0.05056123,0.043668829,0.157434962,0.592206947,0,0.008665511,0.049128749,0.667307806,0.361772985,0.482438201,0.449809585,0.078717219,0.001565092,0.136973108,0.086929645,0.001694413,0.074888075,0.030449125,0.038359356,0,0,0,0,0.001752357,0.11245569,0.064116692,0.315359212,0.747834713,0.057267041,0.001734696,0.308772469,0.129679555,0.029825817,0.364396198,0.001857413,0,0,0,0,0,0.008043931,0.023554748,0.320901655,0.256582699,0.158899756,0,0.165947561,0.402848042
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Surface 1,Candidatus Pelagibacter,EU800764.1.1362,0.349363813,0.411547268,0.617888629,0.759955166,0.425066546,0.53513262,0.427613032,0.66151113,0.216747345,0.106078703,0.321012459,0.441475625,0.053993799,0.509826874,0.684842616,0.586927666,0.00482537,0.473178264,0,0.471116909,0.348647585,0,0.28429934,0.293000543,0.34221203,0.296714653,0.206359403,0.138570782,0.398829356,0.560774329,0.208421465,0.134454401,0.757322068,0.71215678,0.579082217,0.558435022,0.233889752,0.002696872,0.312704115,0.737081052,0.012400574,0.721525974,0.472400181,0.006354855,0.488266847,0.356707104,0.154021178,0.49002155,0.21149573,0.005118799,0.316947578,0.052673658,0.003636364,0.076730609,0.106658703,0.049671904,0.235951625,0.189981929,0.255140952,0.350021296,0.266002752,0.160537069,0.117837537,0.007093519,0.191112785,0.686141673,0.00323863,0.783780889,0.000846174,0.001612396,0.423523515,0.221554966,0.001983301,0.147632036,0.304907016,0.327673518,0.198104567,0.00269692,0.144364749,0.010169112,0.469589614,0.007146515,0.172558175,0.035759361,0.165180046,0.007316895,0.227639034,0.300839316,0.336411716,0.381107805,0.518181079,0.002747379,0.467937608,0.039721116,0.183509647,0.221028426,0.314633609,0.301789179,0.190904752,0.006260369,0.23970294,0.216358227,0.004236032,0.266992267,0.48972342,0.50293378,0.426213353,0.245726496,0.019060491,0.19074449,0.002628535,0.171128224,0.138251618,0.097450057,0.198405128,0.080761211,0.004336739,0.151183201,0.220682751,0.035790981,0.307061132,0.043958765,0.040090688,0.006686926,0.006236407,0.01097177,0.008577643,0.321220961,0.521569419,0.558055806,0.237576573,0.047943892,0.007964082,0.174244939,0.16447026
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Surface 1,Alphaproteobacteria(undef),KC001820.1.1315,0.330386025,0.377875219,0.171426419,0.224168299,0.233167571,0.246926552,0.347791933,0.281116104,0.271335565,0.168154388,0.295608596,0.261134275,0.189849166,0.28802908,0.280525911,0.302259751,0.021231627,0.279922299,0.074757494,0.285569327,0.175729629,0.044712435,0.290850016,0.351206038,0.34221203,0.425632053,0.334029228,0.400634697,0.272405339,0.317150257,0.36422167,0.222862774,0.221529585,0.251892491,0.231216281,0.275476472,0.3125,0.146530025,0.294741999,0.243913295,0.109833655,0.231534454,0.244612697,0.098046336,0.21812875,0.308524445,0.192526472,0.320434742,0.36855585,0.082753914,0.296107189,0.274655505,0.084848485,0.425354462,0.225049863,0.11851542,0.404356315,0.196932487,0.34388563,0.449916754,0.271244185,0.243237984,0.210766327,0.078915401,0.384108454,0.218958322,0.073678841,0.255013253,0.101540883,0.041922299,0.313257038,0.2842317,0.043632613,0.396986146,0.269492887,0.249964383,0.360371123,0.083604524,0.360911874,0.121012437,0.260354748,0.123872935,0.362879691,0.151451409,0.385420108,0.108838809,0.299087782,0.368254289,0.355011402,0.348468849,0.409175954,0.102568799,0.315207972,0.108710423,0.423936724,0.309241565,0.34609697,0.438312855,0.34771937,0.084514978,0.363299768,0.367680202,0.105900792,0.374440374,0.291804111,0.284143379,0.096082779,0.185185185,0.131690666,0.176071837,0.048189815,0.198019802,0.298543349,0.175951492,0.317956936,0.168864351,0.064183739,0.379239215,0.242296011,0.168217609,0.296868231,0.15602266,0.120272064,0.175346048,0.158248817,0.087774157,0.219342585,0.156588515,0.263588846,0.432043204,0.649132297,0.25478754,0.089595922,0.561455913,0.465305103
Bacteria,Deferribacteres,Deferribacteres,Deferribacterales,SAR406 clade(Marine group A),Deferribacteres(undef),AACY020564593.3718.5259,0.508087125,0.489367115,0.192148293,0.272204363,0.164042672,0.088563323,0.681646849,0.395025604,0.08188233,0.159510938,0.051962448,0.050495578,0.015675619,0.044667611,0.141760425,0.110348798,0,0.297853265,0,0.304414003,0.224933926,0,0.102190546,0.08286884,0.142882343,0.125847939,0.089930946,0.135698849,1.26912949,0.251305913,0.656218079,0.698978699,0.363205482,0.478727613,0.471806195,0.348256676,0.954968944,0,1.103037231,0.630257711,0.008857553,0.51691413,0.364977674,0.000907836,0.287215792,0.377689875,0.10676468,0.272650614,0.560419065,0,0.996865258,0.390349433,0.020606061,0.383653044,0.199451774,0.154244333,1.065946166,0.319725685,0.99421773,0.76354203,0.585730197,0.606149056,0.234717046,0.00088669,0.317266052,0.055281557,0,0.092367005,0.00423087,0,0.834516749,0.083083112,0.001983301,0.352876574,0.107106147,0.134695833,0.115478039,0,0.095938599,0.002033822,0.110561605,0,0.162407694,0.030500631,0.230404988,0,0.35724374,0.246907338,0.310533892,0.204473457,0.211502481,0.000915793,0.361785095,0.024041728,0.272811132,0.283471435,0.230731313,0.192570238,0.25784538,0.001565092,0.315145159,0.180942446,0.002541619,0.21978022,0.357777214,0.326764886,0.189701897,0.268874644,0,0.202482613,0.003504714,0.550055006,0.342623575,0.07173407,0.134813741,0.218789463,0.000867348,0.134527424,0.357187546,0.014316392,0.179649874,0,0,0,0,0,0,0.021450482,0.044866187,1.35874457,0.219301452,0.246568587,0,0.46465317,0.408052797
Bacteria,Cyanobacteria,Cyanobacteria,SubsectionI,FamilyI,Prochlorococcus,EU802280.1.1361,0.27431529,0.292572694,0.096074147,0.091145352,0.349751357,0.090814933,0.164076704,0.04911694,1.331792019,0.305663817,1.105068071,0.356354508,0.053993799,0.224878319,0.085854905,0.086359929,0,0.333715196,0,0.394288613,0.508913007,0,0.234514202,0.86913629,0.326336214,0.732578246,1.247791874,1.003740693,0.178809659,0.271059216,0.537562294,0.880400048,0.171299039,0.112098752,0.097902389,0.110870778,0.239712733,0,0.28902678,0.201183959,0.001771511,0.27057224,0.291205591,0.001815673,0.305846006,0.199724893,0.07963595,0.237983697,0.249868373,0,0.255294761,0.455250905,0.003636364,0.685571309,0.174920273,0.060129147,0.383999704,0.07066401,0.282180346,0.248577071,0.322348162,0.342479082,0.122627681,0.00354676,0.78516287,0.105143353,0.000809658,0.18473401,0.001692348,0,0.31826915,0.173454217,0,0.787670925,0.332547312,0.12692492,0.35340262,0,0.39654621,0,0.048742213,0,0.07697448,0.004206984,0.121979111,0.001829224,0.063971553,0.203930293,0.236135147,0.09407699,0.170015456,0.000915793,0.114818024,0.128570981,0.876332162,0.513420291,0.631364776,0.559028526,0.553499817,0.006260369,0.708942846,0.10946696,0.000847206,0.133496133,0.081197666,0.053987242,0.027100271,0.299145299,0,0.221557062,0.001752357,0.330033003,0.206375604,0.420930107,0.695689776,0.333323544,0.004336739,0.521453921,0.274147129,0.058458602,0.612848151,0.0049531,0.001382438,0.002228975,0.002338652,0,0.003676133,0.020377957,0.035892949,0.21132548,0.217839442,0.461631188,0.00099551,0.445292621,0.636021069
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,Gammaproteobacteria(undef),AACY020549891.3846.5359,1.066206599,0.948055252,0.465300279,0.841246967,0.372449085,0.53963584,1.409539255,2.496603616,0.210325201,0.003928841,0.166279835,0.023083693,0,0.0123221,0.000998313,0.003198516,0,0.000996165,0,0.005798362,0.002811674,0,0.001310135,0.567256943,0.008819898,1.190951226,0.787698731,1.087026759,0.065656671,0.418111584,0.041271577,0.13353348,0.042502769,0.224197505,0.030203929,1.154280428,0.006793478,0,0.00163292,0.000890195,0,0.004038392,0.00905973,0,0.006210071,0.006217117,0.002625361,0.00749555,0.00892387,0,0.002605049,0.121337535,0.003636364,1.313594662,0,0,0.001850601,0.002316853,0.001386636,0.007743834,0,0.001945904,0.004790144,0.00177338,1.446055357,0.068288982,0.001619315,0.300527429,0,0,0.007518169,0,0,0.239451961,0.006910074,0.054396394,0.009955003,0,0.006395907,0,0.003566503,0,0,0,0.05082463,0,0.001661599,0.010112246,0.014556276,0.006719785,0.03009843,0,0.001083189,0.01254351,0.0392534,0.012885065,0.009439008,0.012933822,0.008057668,0,0.009630922,0.004507463,0,0,0.005074854,0.007103584,0,0,0,0.001467265,0,0.009778756,0.014025526,0.110984787,0.192045989,0.03377287,0.000867348,0.603451589,0.00341262,0.004772131,0.045868053,0.00247655,0.004147313,0,0,0,0,0.003217572,0.054961079,0.270027003,6.019093846,0.076710227,0.003982041,5.425102334,2.514937647
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Surface 1,Candidatus Pelagibacter,EU801991.1.1263,0.320034505,0.347944508,0.365458519,0.453263373,0.254833584,0.406790855,0.397204995,0.582087992,0.237619311,0.191727433,0.239027263,0.353469046,0.064444212,0.455917688,0.572033264,0.508564026,0.007720592,0.3845196,0.016410182,0.545046024,0.2657032,0.016607476,0.260716906,0.346273369,0.331628153,0.370381739,0.320378995,0.342478048,0.32199708,0.341293183,0.2538202,0.165765699,0.383812885,0.622477778,0.313495949,0.404712348,0.222243789,0.052139518,0.285760941,0.401477723,0.046059275,0.430761775,0.304148062,0.010894037,0.253060401,0.306193026,0.184650389,0.394453293,0.242729277,0.028153393,0.380337093,0.129802944,0.024242424,0.17764804,0.131190204,0.053157652,0.313676867,0.221259441,0.326552685,0.421264568,0.222760925,0.34150613,0.140830228,0.035467596,0.211824515,0.3891388,0.032386304,0.377499933,0.022846699,0.034666516,0.448584078,0.205521383,0.014874755,0.260156454,0.282449276,0.235717709,0.197109067,0.021575361,0.277765087,0.029490426,0.224689714,0.029777148,0.211468352,0.069415229,0.212616367,0.035669862,0.319026968,0.283142886,0.441540377,0.260151675,0.341657854,0.017400064,0.270797227,0.050174041,0.309120528,0.320144313,0.266389789,0.2816699,0.270241792,0.018781106,0.277691575,0.415974449,0.026263396,0.315832316,0.423750317,0.41627005,0.167528948,0.21545584,0.050250386,0.161399184,0.012266498,0.254247647,0.242441243,0.135347301,0.273442965,0.118939238,0.013010217,0.157589269,0.293485309,0.069195896,0.351655072,0.315760146,0.265428003,0.277878907,0.254133568,0.038401194,0.37802898,0.264913447,0.439688629,0.422650961,0.391087589,0.210953125,0.027874287,0.316683261,0.196739741
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,AEGEAN-169 marine group,DQ009453.1.1963,0.093163683,0.125708984,0.182729259,0.094840434,0.191898974,0.081808493,0.131134663,0.053297105,0.052179916,0.304878049,0.077366312,0.044724655,0.327446267,0.043127349,0.033942637,0.020790353,0.549127091,0.095631818,0.547006054,0.052185258,0.077321037,0.489281791,0.113981763,0.077936171,0.188745811,0.065481854,0.040950699,0.057438666,0.303138249,0.106448356,0.223898307,0.052492471,0.054094433,0.100229473,0.170808424,0.106109456,0.343555901,0.63466379,0.074297845,0.092580229,0.690889121,0.086152355,0.086714554,0.616420946,0.061324453,0.141439418,0.413056795,0.102126862,0.31412024,0.602311991,0.118963885,0.322626158,0.464242424,0.100917431,0.600488497,0.439204204,0.067546936,0.027802233,0.106077624,0.066596972,0.069448994,0.082700915,0.330519922,0.774080281,0.082846921,0.097555688,0.564331344,0.068940591,1.138950237,0.67398157,0.080193802,0.327959654,0.670355606,0.047710353,0.027640296,0.037559415,0.218014574,0.490839461,0.259491069,0.640654077,0.30077512,0.540753005,0.516828651,0.416491376,0.312571472,0.524987195,0.304072579,0.239323154,0.243413285,0.335029279,0.148865208,0.523833509,0.444107452,0.406618792,0.073600126,0.058478373,0.098585198,0.084788388,0.222515604,0.50865496,0.199039048,0.239539466,0.458338628,0.22954823,0.370464349,0.31539915,0.022172949,0.302706553,0.545823153,0.300789389,0.242701433,0.139347268,0.426776734,0.151588977,0.02798021,0.13509148,0.393775912,0.046123688,0.26277173,0.478406108,0.054786841,0.016716714,0.012441938,0.00445795,0.01870922,0.325861558,0.012866464,0.101889787,0.120017049,0.150275897,0.138159915,0.342456371,0.717762889,0.100951433,0.107217954
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Alphaproteobacteria(undef),Alphaproteobacteria(undef),EU802362.1.1310,0.28207893,0.342706634,0.369226132,0.406459003,0.236262716,0.370765097,0.350325936,0.435782213,0.235211008,0.140652502,0.294453875,0.431376509,0.050510328,0.374283778,0.535095688,0.527755122,0.000965074,0.369577128,0.003646707,0.41313329,0.300849126,0,0.25416623,0.299906279,0.292820603,0.323316656,0.259354424,0.203189282,0.276596191,0.437864887,0.274455989,0.170370302,0.332294377,0.659404426,0.314537463,0.365261397,0.220302795,0.009888529,0.257184847,0.453109004,0.005314532,0.472491822,0.314502038,0.006354855,0.308174782,0.318627261,0.136518771,0.399138012,0.228451084,0.005971932,0.359496705,0.073366881,0.006060606,0.110925771,0.153588532,0.039214661,0.295170857,0.229368426,0.321006143,0.443721687,0.254209526,0.22086009,0.106341192,0.005320139,0.219356053,0.390222752,0.001619315,0.378838585,0.007615566,0.003224792,0.400133656,0.253622132,0.004958252,0.194442194,0.272084165,0.225356491,0.164257556,0.00539384,0.168120974,0.007118379,0.301963955,0.002382172,0.192013263,0.031552377,0.212616367,0.005487671,0.258378612,0.296625881,0.32185544,0.304310262,0.376637111,0.005494757,0.303292894,0.032404068,0.270848462,0.282480276,0.333511626,0.304663361,0.254746276,0.006260369,0.300163726,0.296848639,0.003388825,0.421652422,0.428825171,0.515720232,0.157674304,0.21011396,0.012995789,0.192211756,0.006133249,0.212687935,0.234426657,0.09880353,0.216210716,0.10131861,0.002602043,0.134527424,0.283247449,0.051300406,0.268837755,0.479831595,0.366345941,0.54089798,0.542567373,0.005485885,0.681309929,0.242926704,0.392579133,0.497788909,0.354537347,0.083559355,0.00199102,0.261367408,0.167593113
